CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total_Internet_Services,Total_Streaming,Total_Security,Extra_Charges,Price_per_Service,Total_to_Monthly_Ratio,Tenure_to_Monthly_Ratio,Monthly_to_Median_Ratio,Avg_Monthly_by_Contract,Diff_from_Contract_Monthly,Avg_Tenure_by_Contract,Diff_from_Contract_Tenure,Is_Full_Family,Is_Single_Senior,Is_Independent_Youth,Is_New_Customer,Is_Long_Term_Customer,Has_Internet_But_No_Service,Has_All_Services,Is_Auto_Payment,Risk_Fiber_MtM,Risk_Payment_Friction,Risk_High_Charge_MtM,Risk_No_TechSupport_Fiber,Tenure_Sq,Monthly_Charges_Sq,Tenure_x_Monthly
1356-MKYSK,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,0,68,2724,,5,2,3,11.399999999999977,13.108333333333334,6.144945181825151,0.0762873393150236,1.1179815209665958,66.39849032258064,12.251509677419364,18.036645161290323,-12.036645161290323,0,0,0,1,0,0,0,1,0,0,1,0,36,6185.822500000001,471.90000000000003
6080-LNESI,1,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,0,46,5080,,0,0,0,-27.65000000000009,24.75,49.88280812815833,2.0606052280382916,0.3518123667377399,60.87237388724036,-36.12237388724036,57.07181008902077,-6.071810089020772,0,0,0,0,0,0,0,0,0,0,0,0,2601,612.5625,1262.25
1830-IPXVJ,1,United States,California,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,0,22,6108,,0,0,0,106.84999999999991,19.75,66.41009295691495,3.088606031085554,0.28073916133617627,60.87237388724036,-41.12237388724036,57.07181008902077,3.9281899109792278,1,0,0,0,1,0,0,1,0,0,0,0,3721,390.0625,1204.75
5828-DWPIL,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,0,25,4415,,3,0,3,94.10000000000036,22.275,63.056109645778946,0.6958472844166909,1.2665245202558635,66.39849032258064,22.701509677419352,18.036645161290323,43.96335483870968,0,0,0,0,1,0,0,0,1,1,1,1,3844,7938.809999999999,5524.2
8398-TBIYD,1,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.02157,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,0,78,4520,,2,0,2,86.74999999999909,28.233333333333334,73.02419444814704,0.8500589315160647,1.2039800995024876,60.87237388724036,23.827626112759646,57.07181008902077,14.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,5184,7174.09,6098.400000000001
2931-FSOHN,1,United States,California,Napa,94559,"38.232389, -122.324944",38.232389,-122.324944,Male,Yes,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,0,58,5254,,2,1,1,9.650000000000091,19.966666666666665,13.161099639215418,0.21702834440261362,0.851457000710732,66.39849032258064,-6.498490322580643,18.036645161290323,-5.036645161290323,0,0,0,0,0,0,0,0,0,1,0,0,169,3588.0099999999998,778.6999999999999
9418-RUKPH,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,0,75,3614,,0,0,0,-1.7000000000000455,19.95,37.914767962522326,1.9047609499945113,0.2835820895522388,60.87237388724036,-40.922373887240354,57.07181008902077,-19.071810089020772,1,0,0,0,0,0,0,0,0,0,0,0,1444,398.0025,758.1
9971-ZWPBF,1,United States,California,Orinda,94563,"37.873916, -122.20522",37.873916,-122.20522,Male,Yes,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,0,24,5151,,5,2,3,-77.40000000000055,18.150000000000002,33.28925314148272,0.3122130108160688,1.5479744136460556,66.39849032258064,42.501509677419364,18.036645161290323,15.963354838709677,1,0,0,0,0,0,0,0,1,1,1,0,1156,11859.210000000001,3702.6000000000004
4712-AUQZO,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,Male,No,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,0,21,5388,,2,0,2,-54.450000000000045,11.200000000000001,16.379459410875175,0.5357141262755576,0.4776119402985075,66.39849032258064,-32.79849032258064,18.036645161290323,-0.03664516129032336,0,0,0,0,0,0,0,0,0,0,0,0,324,1128.96,604.8000000000001
9711-FJTBX,1,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,Male,No,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,28,5058,,3,0,3,-13.799999999999272,21.4625,55.83924800940618,0.6523004481886491,1.2203269367448473,65.07941576086957,20.77058423913043,42.07336956521739,13.92663043478261,1,0,0,0,0,0,0,0,0,0,0,0,3136,7370.222499999999,4807.599999999999
2908-ZTPNF,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,Female,No,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,0,50,4452,,2,0,2,12.599999999999909,11.616666666666667,36.361539064120784,1.0329982688670676,0.49538024164889843,66.39849032258064,-31.54849032258064,18.036645161290323,17.963354838709677,0,0,0,0,0,0,0,1,0,0,0,0,1296,1214.5225,1254.6000000000001
8421-WZOOW,1,United States,California,Rio Vista,94571,"38.148862, -121.737696",38.148862,-121.737696,Female,Yes,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,0,23,4912,,4,1,3,135.35000000000036,19.06,58.42024570616519,0.5981111649411159,1.3546552949538024,66.39849032258064,28.901509677419355,18.036645161290323,38.96335483870968,1,0,0,0,0,0,0,1,1,0,1,0,3249,9082.09,5432.099999999999
1414-YADCW,1,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,0,39,5679,,3,0,3,-215.80000000000018,21.15,67.44916460411766,0.8274230700445544,1.2025586353944564,60.87237388724036,23.727626112759637,57.07181008902077,12.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,4900,7157.159999999999,5922.0
8756-RDDLT,1,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338,Female,No,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,0,63,5750,,3,1,2,28.749999999999545,11.2375,68.63958428485331,1.5127916545513558,0.6389481165600569,66.39849032258064,-21.44849032258064,18.036645161290323,49.96335483870968,0,0,0,0,1,0,0,0,0,0,0,0,4624,2020.5025000000003,3056.6000000000004
2862-PFNIK,1,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,0,29,3518,,0,0,0,0.0,24.7,0.9999995951418643,0.04048581356849653,0.35110163468372424,66.39849032258064,-41.69849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,0,1,0,0,1,610.0899999999999,24.7
5816-QVHRX,1,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.15728,Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,0,44,4040,,3,2,1,-169.69999999999982,25.075,35.30807225243547,0.368893283260889,1.4257285003553661,66.39849032258064,33.901509677419355,18.036645161290323,18.963354838709677,0,0,0,0,0,0,0,1,1,0,1,0,1369,10060.09,3711.1
4430-YHXGG,1,United States,California,San Lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415,Female,No,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No,0,77,2616,,0,0,0,-17.599999999999994,25.45,3.3084466371525987,0.15717086162245122,0.3617626154939588,66.39849032258064,-40.94849032258064,18.036645161290323,-14.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,16,647.7025,101.8
6888-SBYAI,1,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,0,30,3007,,1,0,1,0.0,25.35,0.9999998027613801,0.019723861987403946,0.7206823027718551,66.39849032258064,-15.69849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,2570.4900000000002,50.7
7395-XWZOY,1,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258,Male,No,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,0,68,4481,,5,1,4,65.54999999999995,9.166666666666666,21.19181432876103,0.36363629752067317,0.7818052594171998,66.39849032258064,-11.398490322580642,18.036645161290323,1.9633548387096766,0,0,0,0,0,0,0,1,0,0,0,0,400,3025.0,1100.0
7169-YWAMK,1,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856,Male,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,0,79,5504,,4,1,3,-69.44999999999982,13.680000000000001,70.98463874493585,1.052631425053885,0.9722814498933904,60.87237388724036,7.527626112759648,57.07181008902077,14.928189910979228,1,0,0,0,1,0,0,1,0,0,0,0,5184,4678.56,4924.8
6859-RKMZJ,1,United States,California,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588,Male,No,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,21,2762,,1,1,0,2.6000000000000227,27.525,11.04722778433646,0.19981831065970743,0.7825159914712154,66.39849032258064,-11.348490322580645,18.036645161290323,-7.036645161290323,0,0,0,0,0,0,0,1,0,0,0,0,121,3030.5024999999996,605.55
2729-VNVAP,1,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,0,42,2635,,0,0,0,-12.049999999999955,19.8,32.39139778212233,1.66666582491625,0.28144989339019194,60.87237388724036,-41.07237388724036,57.07181008902077,-24.071810089020772,1,0,0,0,0,0,0,1,0,0,0,0,1089,392.04,653.4
2957-JIRMN,1,United States,California,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,Female,Yes,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,0,60,4166,,1,1,0,-276.7500000000009,42.225,58.72290601268134,0.734162139234797,1.2004264392324095,65.07941576086957,19.370584239130437,42.07336956521739,19.92663043478261,0,0,0,0,1,0,0,0,0,0,0,1,3844,7131.802500000001,5235.900000000001
2049-BAFNW,1,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,Female,No,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,0,55,3929,,2,0,2,0.0,11.966666666666667,0.9999997214485454,0.027855145444249177,0.5103056147832268,66.39849032258064,-30.498490322580643,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,1288.81,35.9
3842-QTGDL,1,United States,California,Walnut Creek,94595,"37.862128, -122.075197",37.862128,-122.075197,Male,No,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,0,55,2942,,2,0,2,29.299999999999955,26.916666666666668,16.36284627085495,0.1981423903229238,1.1478322672352523,66.39849032258064,14.351509677419358,18.036645161290323,-2.0366451612903234,0,0,0,0,0,0,0,1,1,0,1,1,256,6520.5625,1292.0
7163-OCEQI,1,United States,California,Walnut Creek,94596,"37.900662, -122.052782",37.900662,-122.052782,Male,No,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,0,67,3571,,4,2,2,-66.55000000000018,15.73,21.15384346422842,0.27972024415508656,1.1179815209665958,65.07941576086957,13.57058423913044,42.07336956521739,-20.07336956521739,1,0,0,0,0,0,0,0,0,0,0,0,484,6185.822500000001,1730.3000000000002
9782-LGXMC,1,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483,Female,No,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,0,39,5511,,3,0,3,-1.599999999999909,15.4375,48.974081137800624,0.7935221387008682,0.8777540867093107,66.39849032258064,-4.648490322580642,18.036645161290323,30.963354838709677,1,0,0,0,0,0,0,1,0,0,0,0,2401,3813.0625,3025.75
5975-BAICR,1,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,0,31,2504,,3,1,2,-104.70000000000027,15.925,34.35635253432456,0.5651490478572923,0.9054726368159205,65.07941576086957,-1.3794157608695627,42.07336956521739,-6.073369565217391,1,0,0,0,0,0,0,1,0,0,0,0,1296,4057.6900000000005,2293.2000000000003
4673-KKSLS,1,United States,California,Oakland,94605,"37.758019, -122.138678",37.758019,-122.138678,Female,No,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,0,48,5094,,3,0,3,8.650000000000091,21.9,31.098740742152884,0.3538812381414112,1.2452025586353945,66.39849032258064,21.201509677419352,18.036645161290323,12.963354838709677,0,0,0,0,0,0,0,0,1,0,1,0,961,7673.759999999999,2715.6
4853-OITSN,1,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314,Male,No,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,0,27,2576,,2,1,1,-32.5,29.71666666666667,4.635445357773936,0.05608524328825089,1.2672352523098793,66.39849032258064,22.751509677419364,18.036645161290323,-13.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,25,7947.722500000001,445.75
9800-OUIGR,1,United States,California,Oakland,94607,"37.80707, -122.297401",37.80707,-122.297401,Male,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1374.2,No,0,74,5011,,0,0,0,54.200000000000045,20.0,68.70996564501718,3.299998350000825,0.28429282160625446,60.87237388724036,-40.87237388724036,57.07181008902077,8.928189910979228,1,0,0,0,1,0,0,1,0,0,0,0,4356,400.0,1320.0
2324-EFHVG,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Male,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,38,5617,,4,2,2,11.049999999999272,20.880000000000003,64.10583677147156,0.6130267612043332,1.4840085287846483,60.87237388724036,43.52762611275965,57.07181008902077,6.928189910979228,0,0,0,0,1,0,0,1,0,0,0,1,4096,10899.36,6681.6
7094-MSZAO,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,Male,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,23,2049,,0,0,0,18.0,20.05,10.897750175685697,0.49875286845243466,0.28500355366027014,66.39849032258064,-46.348490322580645,18.036645161290323,-8.036645161290323,1,0,0,0,0,0,0,1,0,0,0,0,100,402.00250000000005,200.5
6907-CQGPN,1,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,Male,No,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,65,2555,,2,0,2,10.050000000000068,11.433333333333332,29.2929943752203,0.8454808030668213,0.48756218905472637,66.39849032258064,-32.098490322580645,18.036645161290323,10.963354838709677,0,0,0,0,0,0,0,0,0,0,0,0,841,1176.4899999999998,994.6999999999999
0780-XNZFN,1,United States,California,Oakland,94618,"37.84551, -122.235181",37.84551,-122.235181,Male,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,49,4193,,0,0,0,-51.450000000000045,20.65,54.508448179928244,2.760289220198925,0.2935323383084577,60.87237388724036,-40.22237388724036,57.07181008902077,-0.07181008902077224,0,0,0,0,0,0,0,1,0,0,0,0,3249,426.42249999999996,1177.05
0239-OXEXL,1,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,Female,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,49,3509,,2,0,2,-27.90000000000009,28.083333333333332,45.668837309336816,0.5459940004754895,1.1975835110163469,66.39849032258064,17.851509677419358,18.036645161290323,27.963354838709677,0,0,0,0,0,0,0,0,1,0,1,1,2116,7098.0625,3875.5
2675-IJRGJ,1,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978.0,No,0,68,5878,,0,0,0,-63.44999999999982,19.65,49.77096703767581,2.6971996451910205,0.279317697228145,60.87237388724036,-41.22237388724036,57.07181008902077,-4.071810089020772,0,0,0,0,0,0,0,1,0,0,0,0,2809,386.12249999999995,1041.4499999999998
7049-GKVZY,1,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,Female,No,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,0,42,5574,,5,2,3,29.90000000000009,13.308333333333332,17.37444992179713,0.2128991593113138,1.1350390902629708,65.07941576086957,14.770584239130429,42.07336956521739,-25.07336956521739,0,0,0,0,0,0,0,1,0,0,0,0,289,6376.022499999999,1357.4499999999998
8577-QSOCG,1,United States,California,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,0,63,2631,,0,0,0,-21.550000000000068,20.2,36.933150033094044,1.8811871875310955,0.287135749822317,60.87237388724036,-40.672373887240354,57.07181008902077,-19.071810089020772,1,0,0,0,0,0,0,0,0,0,0,0,1444,408.03999999999996,767.6
3721-CNZHX,1,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,Male,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,0,28,5753,,0,0,0,7.600000000000023,19.8,15.383830614226964,0.7575753749619318,0.28144989339019194,65.07941576086957,-45.27941576086957,42.07336956521739,-27.07336956521739,0,0,0,0,0,0,0,0,0,0,0,0,225,392.04,297.0
0212-ISBBF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,Female,No,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,73,2875,,3,2,1,-8.850000000000136,12.5875,21.82422605278529,0.4369413233482972,0.7157071783937456,66.39849032258064,-16.04849032258064,18.036645161290323,3.9633548387096766,0,0,0,0,0,0,0,0,0,1,0,0,484,2535.1225,1107.7
3585-YNADK,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,Female,No,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,76,4546,,4,1,3,116.75,14.919999999999998,58.5650055542888,0.7640749646012112,1.060412224591329,65.07941576086957,9.520584239130429,42.07336956521739,14.92663043478261,0,0,0,0,0,0,0,1,0,0,0,0,3249,5565.159999999999,4252.2
5271-DBYSJ,1,United States,California,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124,Male,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,0,20,3355,,1,1,0,-42.950000000000045,39.575,10.457358122885896,0.13897660909960718,1.1250888415067521,66.39849032258064,12.751509677419364,18.036645161290323,-7.036645161290323,0,0,0,0,0,0,0,1,1,0,1,1,121,6264.722500000001,870.6500000000001
1099-GODLO,1,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,0,38,4836,,0,0,0,0.0,20.35,0.9999995085997501,0.04914002499261671,0.28926794598436395,60.87237388724036,-40.522373887240356,57.07181008902077,-56.07181008902077,1,0,0,1,0,0,0,0,0,0,0,0,1,414.12250000000006,20.35
6828-HMKWP,1,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,Male,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,0,25,4843,,0,0,0,9.449999999999989,21.05,12.44892520241083,0.5700709880897918,0.2992181947405828,60.87237388724036,-39.82237388724036,57.07181008902077,-45.07181008902077,1,0,0,0,0,0,0,1,0,0,0,0,144,443.1025,252.60000000000002
1472-TNCWL,1,United States,California,El Sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296,Male,No,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,0,76,4671,,3,2,1,103.29999999999973,23.675,37.09080917731688,0.38014779512694874,1.346126510305615,66.39849032258064,28.30150967741936,18.036645161290323,17.963354838709677,0,0,0,0,0,0,0,0,1,1,1,1,1296,8968.09,3409.2000000000003
2080-GKCWQ,1,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,0,76,3969,,1,0,1,1.8499999999999943,37.475,2.0246828519435818,0.026684452743902232,1.0653873489694385,66.39849032258064,8.55150967741936,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,4,5617.5025000000005,149.9
2193-SFWQW,1,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024,Male,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,0,25,4004,,6,2,4,-27.300000000000182,15.992857142857144,71.75613472477582,0.6431442033814914,1.5913290689410093,60.87237388724036,51.077626112759646,57.07181008902077,14.928189910979228,1,0,0,0,1,0,1,1,0,0,0,0,5184,12532.8025,8060.400000000001
5656-JAMLX,1,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,Male,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,0,45,4278,,0,0,0,22.950000000000045,19.85,63.156139467939816,3.123424119181804,0.28216062544420756,60.87237388724036,-41.022373887240356,57.07181008902077,4.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,3844,394.02250000000004,1230.7
3462-BJQQA,1,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,0,63,2370,,2,1,1,14.149999999999977,29.916666666666668,6.157659481040726,0.06685236023929134,1.275764036958067,66.39849032258064,23.351509677419358,18.036645161290323,-12.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,36,8055.0625,538.5
0442-TDYUO,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,Male,No,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,No,0,28,2964,,0,0,0,73.59999999999991,20.05,51.670797171672234,2.3940137685716865,0.28500355366027014,60.87237388724036,-40.82237388724036,57.07181008902077,-9.071810089020772,0,0,0,0,0,0,0,0,0,0,0,0,2304,402.00250000000005,962.4000000000001
6733-LRIZX,1,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957,Male,No,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,32,5903,,5,2,3,212.25,18.158333333333335,36.948137957949704,0.32124824954123454,1.5486851457000712,60.87237388724036,48.077626112759646,57.07181008902077,-22.071810089020772,0,0,0,0,0,0,0,0,0,1,0,0,1225,11870.1025,3813.25
9503-XJUME,1,United States,California,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.72379,Male,No,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,0,34,4279,,0,0,0,-93.39999999999998,19.65,47.24679529425176,2.646309085847794,0.279317697228145,65.07941576086957,-45.42941576086957,42.07336956521739,9.92663043478261,0,0,0,0,0,0,0,1,0,0,0,0,2704,386.12249999999995,1021.8
4367-NHWMM,1,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,61,5318,,0,0,0,0.0,24.9,0.9999995983937356,0.04016062644151549,0.35394456289978676,66.39849032258064,-41.49849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,0,0,0,0,1,620.0099999999999,24.9
